record_path,session,participant,gesture,class,y,trial
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture11_trial5,3,28,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture11_trial6,3,28,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture11_trial7,3,28,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial1,3,28,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial2,3,28,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial3,3,28,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial4,3,28,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial5,3,28,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial6,3,28,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture12_trial7,3,28,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial1,3,28,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial2,3,28,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial3,3,28,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial4,3,28,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial5,3,28,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial6,3,28,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture15_trial7,3,28,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial1,3,28,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial2,3,28,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial3,3,28,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial4,3,28,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial5,3,28,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial6,3,28,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant28\session3_participant28_gesture16_trial7,3,28,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial1,1,29,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial2,1,29,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial3,1,29,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial4,1,29,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial5,1,29,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial6,1,29,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture11_trial7,1,29,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial1,1,29,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial2,1,29,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial3,1,29,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial4,1,29,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial5,1,29,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial6,1,29,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture12_trial7,1,29,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial1,1,29,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial2,1,29,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial3,1,29,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial4,1,29,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial5,1,29,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial6,1,29,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture15_trial7,1,29,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial1,1,29,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial2,1,29,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial3,1,29,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial4,1,29,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial5,1,29,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial6,1,29,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant29\session1_participant29_gesture16_trial7,1,29,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial1,2,29,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial2,2,29,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial3,2,29,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial4,2,29,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial5,2,29,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial6,2,29,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture11_trial7,2,29,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial1,2,29,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial2,2,29,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial3,2,29,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial4,2,29,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial5,2,29,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial6,2,29,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture12_trial7,2,29,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial1,2,29,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial2,2,29,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial3,2,29,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial4,2,29,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial5,2,29,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial6,2,29,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture15_trial7,2,29,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial1,2,29,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial2,2,29,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial3,2,29,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial4,2,29,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial5,2,29,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial6,2,29,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant29\session2_participant29_gesture16_trial7,2,29,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial1,3,29,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial2,3,29,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial3,3,29,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial4,3,29,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial5,3,29,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial6,3,29,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture11_trial7,3,29,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial1,3,29,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial2,3,29,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial3,3,29,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial4,3,29,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial5,3,29,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial6,3,29,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture12_trial7,3,29,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial1,3,29,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial2,3,29,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial3,3,29,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial4,3,29,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial5,3,29,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial6,3,29,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture15_trial7,3,29,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial1,3,29,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial2,3,29,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial3,3,29,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial4,3,29,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial5,3,29,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial6,3,29,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant29\session3_participant29_gesture16_trial7,3,29,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial1,1,30,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial2,1,30,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial3,1,30,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial4,1,30,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial5,1,30,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial6,1,30,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture11_trial7,1,30,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial1,1,30,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial2,1,30,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial3,1,30,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial4,1,30,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial5,1,30,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial6,1,30,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture12_trial7,1,30,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial1,1,30,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial2,1,30,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial3,1,30,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial4,1,30,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial5,1,30,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial6,1,30,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture15_trial7,1,30,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial1,1,30,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial2,1,30,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial3,1,30,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial4,1,30,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial5,1,30,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial6,1,30,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant30\session1_participant30_gesture16_trial7,1,30,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial1,2,30,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial2,2,30,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial3,2,30,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial4,2,30,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial5,2,30,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial6,2,30,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture11_trial7,2,30,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial1,2,30,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial2,2,30,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial3,2,30,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial4,2,30,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial5,2,30,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial6,2,30,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture12_trial7,2,30,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial1,2,30,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial2,2,30,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial3,2,30,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial4,2,30,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial5,2,30,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial6,2,30,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture15_trial7,2,30,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture16_trial1,2,30,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture16_trial2,2,30,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture16_trial3,2,30,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture16_trial4,2,30,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture16_trial5,2,30,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant30\session2_participant30_gesture16_trial6,2,30,16,HC,3,6
